# Exposure 1: duration 900s, RA: 38.75, Dec: 0.1, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40690898119445355    149  -33.34918 -118.33389   39.11754   -0.00250
_Cos_40690898119428204    150  -44.51295 -121.77499   39.12803   -0.03700
_Cos_40690898119445085    151  -36.01895 -123.30532   39.13274   -0.01066
_Cos_40690898119428858    152  -38.57095 -130.47452   39.15461   -0.01837
_Cos_41759589061905820    153  -32.18815 -133.62073   39.16421    0.00146
_Cos_40690760680490843    154  -40.84846 -138.75119   39.17978   -0.02519
_Cos_40690760680491648    155  -32.78862 -137.15750   39.17497   -0.00031
_Cos_40690760680474914    156  -43.29844 -140.55236   39.18523   -0.03270
_Sky_3284160642    157  -34.88998 -148.09812   39.20814   -0.00652
_Cos_40690760680491163    158  -38.14297 -151.44138   39.21822   -0.01647
_Sky_3284165844    159  -34.85683 -156.52266   39.23357   -0.00619
_Cos_40690760680490409    160  -44.64788 -160.49969   39.24545   -0.03624
_Cos_40690760680491365    161  -35.35849 -162.51863   39.25159   -0.00756
_Sky_3284247754    162  -41.26004 -168.19657   39.26856   -0.02555
_Cos_40696258238629657    163  -34.81728 -173.29438   39.28386   -0.00558
_Cos_40696258238629332    166  -39.49728 -184.62386   39.31750   -0.01959
_Cos_40696258238629759    167  -34.23603 -191.08576   39.33667   -0.00324
_Cos_40696258238629254    168  -40.13463 -191.95469   39.33916   -0.02128
_Sky_3284248728    169  -35.10925 -196.52099   39.35267   -0.00574
_Cos_40696120799675653    171  -35.69405 -199.94363   39.36271   -0.00741
_Cos_40696120799675183    170  -41.20381 -202.68489   39.37066   -0.02415
_Cos_40691172997353617    172  -46.33111   28.57864   38.66123   -0.04534
_Cos_40691172997352744    174  -51.51757   16.79692   38.69807   -0.06139
_Cos_40691172997351798    175  -56.58662   18.25822   38.69358   -0.07719
_Cos_40691172997334027    177  -54.69424    5.50065   38.73337   -0.07117
_Cos_40691172997353337    178  -48.15705    2.59919   38.74235   -0.05078
_Cos_40691172997351453    179  -58.31209   -0.35027   38.75167   -0.08237
_Sky_3284166627    180  -48.80671   -4.21664   38.76364   -0.05273
_Cos_40691172997351591    181  -57.75656   -7.44100   38.77380   -0.08055
_Cos_40691172997352775    182  -51.37191  -12.02701   38.78805   -0.06062
_Cos_40691035558396232    183  -56.91196  -17.94499   38.80656   -0.07778
_Cos_40691035558397788    184  -46.38945  -19.76870   38.81217   -0.04499
_Cos_40691035558396051    185  -58.36961  -24.45703   38.82689   -0.08221
_Cos_40691035558397636    186  -47.39140  -25.61453   38.83041   -0.04802
_Cos_40691035558396166    187  -57.80804  -34.75838   38.85899   -0.08029
_Cos_40691035558397872    188  -45.81786  -35.60138   38.86155   -0.04296
_Cos_40691035558396753    189  -54.02011  -42.92917   38.88442   -0.06836
_Cos_40691035558381483    190  -46.40470  -43.94943   38.88756   -0.04464
_Cos_40691035558381132    192  -49.53024  -48.14187   38.90062   -0.05430
_Cos_40691035558396925    191  -52.77557  -45.73688   38.89315   -0.06444
_Cos_40691035558395974    249  -59.44574  -45.13147   38.89129   -0.08519
_Sky_3284164373    195  -55.50122  -64.29243   38.95083   -0.07253
_Cos_40691035558397721    196  -47.01444  -71.05748   38.97180   -0.04601
_Cos_40691035558396576    197  -54.99306  -74.03544   38.98103   -0.07073
_Cos_40690898119443067    198  -52.81664  -75.71868   38.98624   -0.06393
_Cos_40690898119443149    199  -52.02366  -80.77876   39.00190   -0.06135
_Cos_40690898119443582    202  -48.55249  -93.70104   39.04182   -0.05026
_Cos_40690898119442369    203  -57.67697  -93.42329   39.04093   -0.07856
_Star_2500245083140690560    204  -46.67458  -99.03534   39.05826   -0.04430
_Sky_3284200272    205  -55.70787 -104.60310   39.07534   -0.07214
_Cos_40690898119442297    265  -58.72552 -105.04340   39.07668   -0.08147
