# Exposure 1: duration 900s, RA: 37.1, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558515576441615    300   13.49581   79.03397   36.85292   -3.75917
_Cos_38558515576461657    303   22.24564   81.39251   36.84554   -3.73195
_Cos_38558515576443371    304   25.77888   78.39742   36.85482   -3.72090
_Cos_38558515576462533    305   28.75280   81.90357   36.84393   -3.71170
_Cos_38558515576463899    306   37.16816   76.03538   36.86212   -3.68540
_Cos_38558515576463842    307   36.82568   82.74077   36.84131   -3.68659
_Cos_38558515576464878    308   43.76799   73.75019   36.86920   -3.66482
_Sky_2841133188    309   48.35489   82.95147   36.84066   -3.65076
_Cos_38558515576466488    310   54.14871   79.17116   36.85239   -3.63268
_Cos_38558519871425221    311   57.70927   81.89815   36.84395   -3.62170
_Cos_38558519871406443    312   57.45677   78.29286   36.85512   -3.62240
_Sky_2841104858    313   64.01573   82.82927   36.84109   -3.60217
_Cos_38558519871426470    314   65.21803   77.56838   36.85739   -3.59831
_Sky_2841134022    315   71.96819   82.81036   36.84120   -3.57755
_Cos_38558519871427793    316   73.46631   77.93811   36.85629   -3.57278
_Cos_38558519871428584    317   78.34262   81.26913   36.84602   -3.55780
_Star_2490160362490638976    318   81.50707   75.44097   36.86408   -3.54786
_Cos_38558519871410291    319   85.93378   81.71777   36.84470   -3.53438
_Star_2490166547243551616    320   93.71995   74.39893   36.86742   -3.51016
_Cos_38558519871431633    321   97.65347   85.44552   36.83333   -3.49842
_Cos_38558519871412359    322  101.59159   77.05846   36.85929   -3.48603
_Cos_38558519871412361    323  101.67226   83.65961   36.83890   -3.48601
_Cos_38558519871433375    324  109.41572   77.93745   36.85668   -3.46206
_Cos_38558519871433847    325  112.66720   79.79763   36.85099   -3.45217
_Cos_38558519871434108    385  113.95742   86.83252   36.82934   -3.44849
_Cos_38558519871414379    326  116.45611   75.50554   36.86430   -3.44042
_Cos_38558519871414390    327  116.69563   85.08148   36.83478   -3.44006
_Sky_2841105865    328  123.71291   76.35521   36.86180   -3.41829
_Cos_38558524166395074    329  131.67612   83.47871   36.84003   -3.39435
_Cos_38558524166395389    330  131.49905   74.45948   36.86779   -3.39451
_Cos_38558524166396300    331  138.50235   85.32992   36.83452   -3.37373
_Star_2490173144313136128    332  142.87610   76.81512   36.86078   -3.36011
_Cos_38558524166397428    333  145.57172   82.50227   36.84338   -3.35222
_Cos_38558524166397368    334  145.37744   75.56714   36.86468   -3.35249
_Star_2490360989002802048    335  151.28808   81.05351   36.84798   -3.33491
_Cos_38558524166379161    336  158.00098   77.92047   36.85778   -3.31457
_Sky_2841071380    338  164.25688   75.92283   36.86408   -3.29572
_Sky_2841120391    339  167.62501   83.06654   36.84233   -3.28603
_Star_2490362638270270848    341  178.07583   81.84331   36.84644   -3.25486
_Cos_38558511281493517    343  -53.30262   90.27411   36.81911   -3.96712
_Sky_2841081230    344  -47.50978   96.72840   36.79902   -3.94913
_Cos_38558511281494774    345  -45.68041   88.63247   36.82402   -3.94347
