# Exposure 1: duration 900s, RA: 37.45, Dec: -0.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40686624626991994    237  -63.08311    3.95302   37.43829   -0.49725
_Cos_40686624626991089    238  -68.13351   -0.62560   37.45263   -0.51289
_Cos_40686624626992391    239  -60.10411   -2.87096   37.45955   -0.48791
_Sky_2865013861    240  -69.52501   -8.18161   37.47621   -0.51712
_Cos_40686624626990204    298  -72.36289   -5.76191   37.46870   -0.52596
_Cos_40686624626992277    241  -61.62258  -13.23855   37.49191   -0.49250
_Sky_2865036585    242  -69.27307  -16.14545   37.50104   -0.51622
_Sky_2864985479    243  -61.93781  -20.07203   37.51323   -0.49338
_Cos_40686487188036312    244  -71.53973  -23.94064   37.52536   -0.52313
_Sky_2865043095    245  -62.22839  -27.79906   37.53732   -0.49416
_Cos_40686487188018713    246  -70.67175  -33.13994   37.55400   -0.52028
_Cos_40686487188020086    247  -61.78754  -37.84439   37.56862   -0.49261
_Cos_40686487188019173    248  -67.78302  -40.70669   37.57755   -0.51117
_Sky_2865023403    249  -61.98503  -44.27323   37.58863   -0.49310
_Cos_40686487188036241    250  -72.25111  -48.02998   37.60033   -0.52487
_Cos_40686487188038100    251  -61.35204  -50.83041   37.60902   -0.49100
_Star_2500159149435360768    252  -68.51040  -54.17465   37.61942   -0.51314
_Sky_2864988257    253  -62.39386  -59.83267   37.63699   -0.49404
_Cos_40686487188036608    254  -69.87463  -65.12072   37.65338   -0.51711
_Cos_40686487188035995    312  -73.02125  -62.41318   37.64498   -0.52692
_Star_2500158569614774016    255  -63.19946  -69.60741   37.66730   -0.49631
_Cos_40686487188036740    256  -68.82216  -71.61459   37.67351   -0.51368
_Cos_40686487188038226    257  -60.00867  -75.79444   37.68647   -0.48626
_Cos_40686349749082537    258  -67.90123  -77.91032   37.69299   -0.51066
_Cos_40686349749083709    259  -61.01121  -86.67392   37.72010   -0.48908
_Cos_40686349749064805    260  -68.89706  -89.32321   37.72822   -0.51342
_Cos_40686349749083185    261  -64.42944  -91.04334   37.73356   -0.49954
_Cos_40686349749082071    262  -70.39989  -98.50484   37.75649   -0.51778
_Cos_40686349749084052    263  -59.33663 -100.60637   37.76304   -0.48350
_Cos_40686349749082355    264  -69.68638 -103.56010   37.77203   -0.51541
_Cos_40691847307221732    265  -61.72831 -107.81453   37.78516   -0.49068
_Sky_2865086802    266  -69.50603 -112.64193   37.79988   -0.51455
_Cos_40691847307221859    267  -61.91127 -114.57591   37.80589   -0.49103
_Cos_40691847307203924    268  -68.79212 -121.46970   37.82688   -0.51203
_Cos_40691847307221383    269  -64.80719 -127.03446   37.84391   -0.49954
_Cos_40691847307220625    270  -69.92729 -128.71750   37.84895   -0.51525
_Cos_40691847307204410    271  -65.01767 -130.36986   37.85406   -0.50006
_Sky_2865083914    272  -69.20180 -136.29444   37.87199   -0.51272
_Sky_2865059203    274  -69.71183 -143.60152   37.89412   -0.51399
_Cos_40691709868271393    276  -72.62885 -151.55918   37.91808   -0.52260
_Cos_40691709868272244    278  -67.88655 -163.57147   37.95427   -0.50750
_Cos_40691709868252578    279  -64.56443 -163.37137   37.95375   -0.49733
