# Exposure 1: duration 900s, RA: 132.64999999999998, Dec: -0.2, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40973051700988499    318  -74.64034  -83.67294  132.91089   -0.43130
_Cos_40973051700987261    319  -84.09641  -87.44689  132.92245   -0.46038
_Sky_2867767493    320  -76.18317  -92.48977  132.93806   -0.43579
_Cos_40973051700970317    321  -79.78278  -95.92693  132.94861   -0.44678
_Sky_2867740068    322  -76.29198 -100.08572  132.96143   -0.43587
_Cos_40973051700987213    323  -84.77704 -105.96335  132.97937   -0.46180
_Cos_40973051700970925    324  -75.00623 -108.07801  132.98598   -0.43162
_Cos_40973051700969934    325  -83.04817 -111.69245  132.99694   -0.45626
_Cos_40973051700988565    326  -75.21826 -115.38002  133.00834   -0.43200
_Cos_40973051700987280    327  -84.47176 -120.09498  133.02259   -0.46029
_Cos_40973051700988481    328  -76.46421 -124.47686  133.03609   -0.43548
_Sky_2867782309    329  -83.85429 -128.28432  133.04755   -0.45803
_Cos_40972914262017632    330  -74.88705 -132.45419  133.06040   -0.43030
_Sky_2867770469    332  -76.30448 -139.60540  133.08207   -0.43435
_Sky_2867741932    339  -83.19238 -167.77576  133.16660   -0.45402
_Cos_40972914262037660    340  -76.57267 -175.21833  133.18897   -0.43341
_Sky_2867749977    341  -83.06819 -176.74220  133.19328   -0.45313
_Cos_40972914262037278    342  -78.64581 -179.46660  133.20152   -0.43949
_Cos_40967962164749722    343  -91.36558   49.26065  132.49777   -0.48512
_Cos_40967824725795851    345  -90.62635   43.17484  132.51665   -0.48284
_Sky_2867693576    346  -96.82627   40.13826  132.52623   -0.50197
_Cos_40967824725795545    348  -93.38966   33.23634  132.54760   -0.49136
_Cos_40967824725777212    349  -91.45479   27.34647  132.56588   -0.48536
_Sky_2867713249    350  -97.26552   23.58160  132.57771   -0.50327
_Sky_2867780515    351  -89.38259   19.66472  132.58975   -0.47892
_Cos_40973322283933647    352  -95.79196   17.14351  132.59771   -0.49869
_Sky_2867731206    353  -89.92073   11.66232  132.61468   -0.48052
_Cos_40973322283933388    354  -95.79504    6.64687  132.63038   -0.49861
_Sky_2867755291    355  -89.83527    4.13052  132.63814   -0.48018
_Cos_40973322283915113    356  -97.75093    0.63760  132.64911   -0.50458
_Star_3074193283871642496    357  -91.01740   -6.40295  132.67096   -0.48370
_Cos_40973322283933488    358  -95.84931   -7.33647  132.67392   -0.49861
_Cos_40973184844961750    359  -89.42723  -13.04874  132.69164   -0.47869
_Cos_40973184844979321    360  -95.82821  -16.81885  132.70343   -0.49840
_Cos_40973184844978227    362  -96.28245  -20.84498  132.71596   -0.49973
_Star_3074181425466125312    363  -86.46193  -27.86502  132.73775   -0.46927
_Cos_40973184844960841    364  -98.15000  -33.38611  132.75497   -0.50524
_Cos_40973184844980380    365  -87.50739  -35.20855  132.76060   -0.47235
_Sky_2867749485    366  -96.79784  -39.99055  132.77548   -0.50092
_Cos_40973184844980040    367  -90.11310  -47.26571  132.79807   -0.48012
_Cos_40973184844960927    368  -97.47038  -47.86802  132.79993   -0.50280
_Star_3074555779111774464    369  -91.01840  -53.47365  132.81734   -0.48276
_Cos_40973184844960648    370 -100.12964  -55.33702  132.82308   -0.51078
_Cos_40973184844980176    371  -89.42747  -59.57085  132.83625   -0.47768
_Cos_40973184844978706    372  -99.44830  -63.87417  132.84952   -0.50843
_Cos_40973184844979963    373  -90.67198  -67.47550  132.86072   -0.48129
_Cos_40973047406028818    374  -99.62817  -73.46209  132.87915   -0.50868
_Star_3074553129115620736    375  -92.09698  -76.55355  132.88877   -0.48540
_Cos_40973047406028722    376 -100.39107  -78.22805  132.89385   -0.51086
_Cos_40973047406030686    377  -88.85434  -82.44320  132.90698   -0.47521
_Sky_2867736698    378  -97.63979  -87.75539  132.92324   -0.50206
_Cos_40973047406030840    379  -87.67834  -90.57136  132.93204   -0.47131
_Cos_40973047406029131    380  -98.09116  -97.18067  132.95221   -0.50307
_Sky_2867728079    381  -89.86277 -100.53502  132.96264   -0.47766
_Cos_40973047406008634    382  -97.47858 -105.98571  132.97922   -0.50083
_Cos_40973047406009725    383  -88.69034 -109.96024  132.99154   -0.47368
_Cos_40973047406008776    384  -96.52678 -112.53662  132.99927   -0.49762
_Cos_40973047406030631    385  -89.68332 -118.01418  133.01614   -0.47638
_Cos_40973047406029257    386  -97.47145 -120.76829  133.02436   -0.50013
_Sky_2867738651    387  -90.56196 -123.73390  133.03356   -0.47882
_Cos_40973047406029551    388  -95.93265 -127.78422  133.04575   -0.49508
_Cos_40972909967077908    389  -88.89574 -132.42089  133.06000   -0.47331
_Sky_2867780290    391  -90.58278 -140.32226  133.08389   -0.47808
_Sky_2867739932    396  -97.20003 -160.39490  133.14405   -0.49714
_Cos_40967962164747894    400 -102.02758   60.99430  132.46170   -0.51792
_Cos_40967962164746700    401 -109.32841   56.10686  132.47705   -0.54038
_Cos_40967962164747843    402 -102.17209   51.55046  132.49096   -0.51841
_Cos_40967824725774387    403 -113.11819   46.58438  132.50665   -0.55205
_Cos_40967824725794096    404 -101.74213   42.99287  132.51749   -0.51711
_Cos_40967824725792522    405 -112.01379   39.63433  132.52816   -0.54868
_Cos_40967824725775638    406 -103.67457   36.54842  132.53754   -0.52306
_Cos_40967824725792189    407 -114.59735   32.62513  132.54997   -0.55661
_Cos_40967824725793912    408 -103.49138   26.98874  132.56723   -0.52247
_Cos_40967824725792850    409 -110.57999   22.99518  132.57978   -0.54425
_Cos_40967824725775329    410 -105.97501   19.46374  132.59067   -0.53008
_Cos_40973322283930748    411 -113.45532   15.49080  132.60315   -0.55304
_Cos_40973322283932393    412 -102.93492   12.22493  132.61313   -0.52067
_Cos_40973322283913410    413 -111.28975    9.13582  132.62286   -0.54634
_Sky_2867779544    414 -103.53490    4.18399  132.63815   -0.52244
_Cos_40973322283931111    415 -111.23062   -0.59281  132.65310   -0.54605
_Cos_40973322283914617    416 -102.09332   -0.68569  132.65329   -0.51794
_Cos_40973322283931714    417 -107.44773   -7.21417  132.67365   -0.53434
_Cos_40973184844960427    418 -101.98130  -11.03531  132.68548   -0.51746
_Cos_40973184844959440    419 -110.84521  -15.22684  132.69859   -0.54465
