# Exposure 1: duration 900s, RA: 129.39999999999998, Dec: -0.25, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_40964255607966055    166  -37.68793 -185.62020  129.97066   -0.36386
_Cos_40964255607951165    167  -36.30077 -188.92545  129.98045   -0.35950
_Cos_40964255607950940    168  -38.42900 -193.32770  129.99342   -0.36586
_Cos_40964255607965837    170  -39.73928 -199.51757  130.01160   -0.36965
_Star_3075122298181762816    171  -33.22668 -203.19713  130.02246   -0.34960
_Star_3073678605055854336    178  -46.08120    3.06069  129.39093   -0.39430
_Sky_2867574123    181  -55.34685   -7.67080  129.42455   -0.42303
_Sky_2867581629    183  -56.03036  -16.17994  129.45112   -0.42503
_Star_3073675821916105984    184  -50.55073  -20.74110  129.46530   -0.40790
_Cos_40959170366686004    185  -53.67251  -23.40981  129.47366   -0.41758
_Cos_40959170366671224    186  -50.60378  -29.50176  129.49264   -0.40793
_Cos_40959170366686074    187  -52.93177  -33.19342  129.50417   -0.41511
_Star_3073681456913201024    188  -48.78480  -34.58534  129.50848   -0.40218
_Cos_40959170366686249    189  -52.50588  -39.46925  129.52372   -0.41367
_Star_3073680838437912192    190  -46.51433  -43.57395  129.53647   -0.39495
_Cos_40959032927716787    191  -58.05370  -48.24293  129.55107   -0.43076
_Cos_40959032927733929    192  -45.69220  -51.66566  129.56166   -0.39224
_Cos_40959032927733720    194  -47.58249  -63.41785  129.59820   -0.39788
_Cos_40959032927733375    196  -49.95549  -64.25590  129.60081   -0.40524
_Cos_40964530485872276    197  -55.59734  -75.23540  129.63487   -0.42251
_Cos_40959032927733769    198  -47.25378  -73.08162  129.62819   -0.39665
_Cos_40964530485872087    199  -56.65077  -77.40374  129.64158   -0.42573
_Sky_2867622930    201  -55.84486  -88.00449  129.67435   -0.42295
_Cos_40964530485873450    202  -47.04143  -93.66982  129.69185   -0.39550
_Star_3073632769163919104    203  -58.07806  -97.67500  129.70417   -0.42961
_Cos_40964530485873685    204  -46.08726  -99.72126  129.71050   -0.39238
_Sky_2867634244    205  -55.65784 -104.66430  129.72568   -0.42191
_Sky_2867646685    206  -48.57878 -107.83749  129.73546   -0.39989
_Cos_40964393046918534    207  -56.33837 -114.89388  129.75706   -0.42370
_Cos_40964393046919853    208  -46.75121 -116.03838  129.76062   -0.39400
_Cos_40964393046902694    209  -53.62153 -119.83385  129.77220   -0.41514
_Cos_40964393046918463    211  -56.79040 -125.29933  129.78887   -0.42476
