# Exposure 1: duration 900s, RA: 37.050000000000004, Dec: -3.8, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Cos_38558369547571890    352  -94.27844   15.00428   37.00416   -4.09400
_Sky_2841132100    353  -89.34458   11.96848   37.01356   -4.07874
_Cos_38558369547571445    354  -97.77098    9.18506   37.02236   -4.10473
_Cos_38558369547571644    356  -96.21365   -1.07944   37.05436   -4.09982
_Cos_38558369547572246    357  -91.67361   -3.32080   37.06131   -4.08578
_Star_2489979492828073216    358  -97.67356   -7.38331   37.07404   -4.10424
_Cos_38558369547555983    359  -87.19896  -11.17134   37.08577   -4.07184
_Sky_2841098068    360  -97.46539  -16.12766   37.10132   -4.10347
_Cos_38558232108601399    418 -100.68181  -15.07339   37.09805   -4.11340
_Cos_38558232108623791    362  -95.51682  -25.32685   37.12999   -4.09730
_Cos_38558232108624754    363  -90.85813  -29.39655   37.14266   -4.08284
_Cos_38558232108622662    364 -100.73922  -30.28261   37.14545   -4.11329
_Cos_38558232108625336    365  -88.25792  -34.05720   37.15718   -4.07471
_Sky_2841109173    366  -97.08818  -39.82096   37.17514   -4.10183
_Cos_38558232108602990    367  -91.27786  -42.32501   37.18294   -4.08385
_Cos_38558232108623643    368  -96.69747  -50.11218   37.20716   -4.10037
_Cos_38558232108624376    369  -92.94237  -51.85248   37.21258   -4.08875
_Cos_38558232108623670    370  -95.97373  -57.37695   37.22973   -4.09794
_Cos_38558232108625167    371  -89.31333  -59.83760   37.23741   -4.07734
_Cos_38558232108624147    372  -94.22728  -63.76189   37.24956   -4.09238
_Cos_38558232108624777    373  -90.35848  -66.28700   37.25742   -4.08038
_Cos_38558232108624073    374  -94.90537  -73.80775   37.28069   -4.09415
_Star_2490070168177284480    375  -92.03693  -76.89243   37.29027   -4.08521
_Cos_38558094669668269    376  -96.95302  -80.94544   37.30275   -4.10020
_Cos_38558094669669438    377  -89.92468  -86.28775   37.31933   -4.07839
_Sky_2841109196    378  -97.28931  -88.39681   37.32575   -4.10096
_Cos_38558094669649198    379  -92.23783  -93.77347   37.34240   -4.08523
_Sky_2841088552    380  -96.98030  -95.73371   37.34837   -4.09972
_Sky_2841108613    381  -90.34749  -99.84314   37.36112   -4.07918
_Sky_2841112596    383  -90.30115 -108.16861   37.38670   -4.07870
_Cos_38558094669668183    384  -96.82909 -112.41466   37.39959   -4.09854
_Star_2489320438686089216    385  -89.96406 -117.80968   37.41624   -4.07724
_Cos_38558094669648771    386  -95.27767 -118.85681   37.41933   -4.09349
_Cos_38558094669669784    387  -88.78267 -127.39343   37.44553   -4.07318
_Cos_38558094669648724    388  -95.78478 -132.02757   37.45947   -4.09439
_Sky_2841124067    389  -90.46354 -131.85832   37.45909   -4.07811
_Cos_38557957230714460    390  -99.40323 -137.10285   37.47477   -4.10517
