# Exposure 1: duration 900s, RA: 38.050000000000004, Dec: 1.3, PA: 0.0
# Target    Fiber          X          Y         RA        DEC
_Star_2500618882734832640    300  -74.29163   -8.68231   38.07783    1.06810
_Star_2500617959316928896    301  -81.30653  -14.69115   38.09661    1.04645
_Star_2502108136874260864    318  -75.67455  -86.20187   38.31859    1.06552
_Cos_41760164587506200    320  -73.63025  -93.34856   38.34063    1.07206
_Cos_41760164587505346    321  -79.45190  -96.38613   38.34992    1.05419
_Cos_41760164587524103    323  -84.85762 -106.77010   38.38172    1.03791
_Star_2502104975778328960    324  -77.98361 -108.94420   38.38849    1.05916
_Cos_41760164587504852    325  -82.92042 -114.93858   38.40675    1.04419
_Cos_41760164587525237    326  -74.84442 -115.52927   38.40869    1.06907
_Sky_3294204765    327  -82.79770 -119.82576   38.42168    1.04476
_Sky_3294177065    328  -76.50861 -123.55933   38.43319    1.06426
_Cos_41760027148551345    329  -82.30213 -130.74706   38.45495    1.04675
_Cos_41760027148570805    331  -85.28838 -135.76596   38.47011    1.03782
_Cos_41760027148571630    332  -78.80250 -141.70774   38.48826    1.05798
_Cos_41760027148550679    337  -87.88031 -160.40852   38.54429    1.03114
_Sky_3294180302    339  -83.03118 -167.63486   38.56605    1.04634
_Sky_3294165257    340  -75.98975 -172.34374   38.58032    1.06808
_Cos_41760027148571183    341  -83.28877 -177.63333   38.59579    1.04612
_Cos_41760027148552172    342  -77.06176 -179.24284   38.60078    1.06518
_Sky_3294168031    343  -90.01492   51.95106   37.88934    1.01907
_Sky_3294185997    345  -89.75735   44.08219   37.91376    1.01985
_Sky_3294186500    346  -96.95771   40.11928   37.92624    0.99764
_Cos_41760435170449885    348  -94.38536   30.30253   37.95669    1.00559
_Cos_41760435170469110    349  -91.68728   26.33431   37.96897    1.01393
_Star_2500616653646784384    350  -95.37762   25.13614   37.97277    1.00255
_Cos_41760435170450019    351  -93.37692   22.40763   37.98122    1.00874
_Cos_41760435170468328    352  -96.82093   17.34948   37.99702    0.99814
_Star_2500617375201247232    354  -98.41882    6.66354   38.03029    0.99330
_Star_2500617130388144896    356  -99.10359   -3.30048   38.06130    0.99130
_Star_2502103021568732800    374 -100.01095  -71.10267   38.27174    0.99003
_Sky_3294207743    375  -90.07752  -76.15838   38.28745    1.02077
_Sky_3294174630    376  -97.13957  -79.47635   38.29762    0.99914
_Sky_3294183359    377  -90.63105  -84.09329   38.31193    1.01932
_Cos_41760160292544297    378  -98.64858  -90.59849   38.33185    0.99490
_Cos_41760160292545462    379  -91.38999  -90.67242   38.33218    1.01721
_Cos_41760160292564523    380  -96.21627  -93.62106   38.34118    1.00249
_Cos_41760160292545174    381  -93.27255  -97.86823   38.35427    1.01169
_Cos_41760160292564968    382  -92.75786 -103.85824   38.37266    1.01351
_Star_2502104116784859776    383  -88.49928 -110.03777   38.39166    1.02684
_Star_2502103949281665664    384  -94.49929 -113.46090   38.40201    1.00857
_Cos_41760160292544058    386 -100.58177 -120.73668   38.42405    0.99027
_Cos_41760027148570425    387  -88.20070 -121.66825   38.42719    1.02825
_Sky_3294152219    388  -97.17187 -127.74951   38.44547    1.00104
_Cos_41760022853590369    389  -92.06373 -131.53018   38.45709    1.01686
_Cos_41760022853607087    390  -94.18433 -136.85287   38.47316    1.01063
_Cos_41760022853607481    391  -90.70240 -138.53223   38.47834    1.02137
_Cos_41760022853606299    392 -102.29136 -144.65889   38.49647    0.98631
_Sky_3294157263    393  -90.28111 -148.23519   38.50765    1.02315
_Sky_3294163672    394  -97.01592 -152.07679   38.51898    1.00281
_Cos_41760022853590671    395  -90.25268 -155.26960   38.52880    1.02362
_Cos_41760022853606639    396  -99.44875 -159.22830   38.54033    0.99583
_Cos_41760027148570312    397  -89.52155 -165.90794   38.56067    1.02645
_Sky_3294200860    398  -96.72325 -168.04314   38.56675    1.00466
_Cos_41760027148550614    399  -88.59115 -174.41313   38.58603    1.02979
_Sky_3294160456    400 -103.55691   60.29273   37.86387    0.97740
_Cos_41760435170466965    401 -108.91426   55.30125   37.87948    0.96092
_Star_2500616344409099264    402 -107.87188   52.15950   37.88917    0.96410
_Cos_41760435170447850    403 -111.09079   49.69104   37.89691    0.95421
_Cos_41760435170467225    404 -105.42886   43.82579   37.91494    0.97157
_Sky_3294180435    405 -110.88317   39.60359   37.92817    0.95482
_Cos_41760435170448922    406 -101.93322   35.28082   37.94137    0.98232
_Cos_41760435170467003    407 -108.41717   32.25246   37.95092    0.96239
_Cos_41760435170448359    408 -106.36414   30.78099   37.95544    0.96870
